timestamps,Delta,Theta,Alpha,Beta,Gamma,Label
254515.622,-2.890028008843637,4.45299466986917,-11.554464473488888,-17.08350784384053,-406.50935386931263,left
254515.625,-3.5908384163963887,4.624412910689335,-17.543740203766493,23.299371706771105,366.64347375434994,left
254515.629,-4.214130835724079,4.796089257296735,-22.199381605009748,48.473034241579256,325.606548492142,left
254515.632,-4.767127312246164,4.929803668633596,-25.364231636219635,57.41812044365196,-184.33320657424795,left
254515.635,-5.25527239420566,4.990565892721386,-26.956235575763163,57.83551440189772,-307.6667470756719,left
254515.639,-5.687979577074621,4.9392841302481045,-26.98431449268416,54.975160979562574,8.555613738208146,left
254515.642,-6.081865201559543,4.730173818384026,-25.548573160402697,48.28985434963949,378.3243351918487,left
254515.645,-6.449747190564641,4.332681849918987,-22.778112996886232,39.25087620878419,138.53040645838436,left
254515.649,-6.789045708481754,3.752746537830343,-18.778972714779652,32.9932101808555,-604.9153517947599,left
254515.652,-7.089397855028561,3.0187045541494486,-13.680705198464151,27.08283474110217,-246.82610618373823,left
254515.656,-7.347136633391242,2.154762025423433,-7.711745811660464,8.84044797015284,716.2491306661907,left
254515.659,-7.561589985759975,1.1863576827229054,-1.182675433372706,-27.526479983109283,343.98544362348,left
254515.662,-7.721227740754426,0.1624882293618597,5.5805254348237625,-68.66933310524811,-564.7157308505155,left
254515.666,-7.806157779613488,-0.851675733545747,12.230679772143429,-94.95630023330122,-447.481737264497,left
254515.669,-7.803252683679868,-1.8041991890803344,18.347156349132888,-98.65635230414011,432.0958611659847,left
254515.672,-7.708325074113493,-2.6621329895328145,23.459260179926016,-82.49387157234834,462.7647124431649,left
254515.676,-7.5157694718318995,-3.394749522670627,27.136268982197027,-49.45583900886552,-390.9007127585432,left
254515.679,-7.217812081489958,-3.973429855114081,29.034618779465507,-4.389864398300976,-370.8899563414505,left
254515.682,-6.8149753710565735,-4.390414385221726,28.8939915250987,40.089204613444366,284.47994968293494,left
254515.706,-6.319729660013184,-4.664240042214651,26.563849894475823,69.6311132748341,303.7040033935569,left
254515.711,-5.749441707545189,-4.825403005731968,22.07008327845784,79.56218375630561,-124.71593574422388,left
254515.716,-5.121644508602311,-4.905770474806664,15.652311174374445,75.53459763755642,-267.3369036196442,left
254515.721,-4.458103278302358,-4.943206928140592,7.7391767447551185,64.18740565624537,-27.81693677902242,left
254515.725,-3.787516144399112,-4.983477105638796,-1.0902304326055856,48.42052199578539,316.77374693486007,left
254515.73,-3.135092610710404,-5.059573755180178,-10.107968160961066,32.52608348566634,183.144664692113,left
254515.735,-2.509981380848949,-5.169016802547088,-18.456809126711654,22.98209723363704,-552.1784401570605,left
254515.739,-1.9108265827269877,-5.284778888165621,-25.272612367530417,17.46104944248025,-318.1387134243122,left
254515.744,-1.3402938141553988,-5.382550811763954,-29.846836890332717,1.5661498559171434,668.4393121519457,left
254515.749,-0.8030998077451456,-5.439124492734633,-31.69742300181217,-33.853150217317946,418.4359423814221,left
254515.754,-0.2924241426367654,-5.411168450586271,-30.56779137579297,-77.87649999686492,-514.0522862090739,left
254515.758,0.2082931336442595,-5.241918943562426,-26.47331963375401,-110.18026351219544,-509.221765446897,left
254515.763,0.7093146623118158,-4.892528388376273,-19.77718815081003,-120.04648593278488,404.063741193538,left
254515.768,1.2100204272060584,-4.35197814494356,-11.170501066782576,-107.23225683167936,486.7319772398666,left
254515.772,1.7072949748670212,-3.6230725384770976,-1.5567331010517216,-72.99138810533157,-364.3596074503176,left
254515.777,2.1974020424424614,-2.719058271732957,8.057663203649167,-20.835536097220828,-282.03944672324747,left
254515.782,2.6691247144284858,-1.6745157397468702,16.64644759769254,38.02283507837024,195.07679616458432,left
254515.787,3.102892994477977,-0.544560920480604,23.27662064100327,88.7026945690435,217.5570698802091,left
254515.791,3.4814261579640173,0.6165180778620531,27.258010966248257,122.8030029182969,11.305987407897945,left
254515.796,3.7980616872998,1.7718491049130152,28.247576799578365,139.2901066564269,-446.7649250016013,left
254515.792,4.050219636572342,2.891771482871777,26.24536411664616,134.98267878235868,-129.09551974851564,left
254515.797,4.230454489570623,3.939412753167935,21.54430050022368,103.06113354714898,606.6542721402313,left
254515.802,4.333802619379557,4.884673950139667,14.721156233659906,46.12610316654691,234.86341092896015,left
254515.807,4.370407107686329,5.726254269825531,6.616119956260645,-17.982103935971203,-598.8819226278963,left
254515.811,4.359645611803563,6.480013024512482,-1.798500770150074,-71.04516634070956,-359.2064604169543,left
254515.816,4.314281986841926,7.149914286473125,-9.5992587927358,-107.82762029909664,582.3217222207655,left
254515.821,4.240421186186853,7.727453984148241,-16.006955605447438,-128.58729982405754,400.8560583399636,left
254515.826,4.14839773309103,8.210477596815613,-20.413684656959305,-128.48195944737432,-503.9493864244874,left
254515.831,4.051153840644018,8.600036246901348,-22.44417030755597,-103.725733253665,-343.5707416636901,left
254515.836,3.9524737252215782,8.880179254596849,-22.030727290030303,-61.2628199842413,359.0357913802121,left
254515.841,3.845095593243268,9.016276719198036,-19.40571966584187,-13.830273157646117,293.2001264802494,left
254515.845,3.718937388756924,8.971778004832256,-15.017695182191982,30.474056912569825,-233.31410516452175,left
254515.85,3.5638614486455857,8.715480723126328,-9.453644620771044,68.16465249736326,-259.2512427646765,left
254515.855,3.3642363408651774,8.214535272949218,-3.3873467185898143,94.22573675632286,112.2586077971346,left
254515.86,3.0988565731533653,7.436958733081755,2.5002432931271854,103.5457616866268,324.5958261194795,left
254515.865,2.753867218948561,6.3760603555035065,7.647876930621126,98.5935339789831,23.803546074741764,left
254515.87,2.33295558849766,5.06796255061366,11.700535405171829,87.13853582318869,-590.2276128438967,left
254515.874,1.848217614328452,3.573378007115682,14.479237563052502,68.75346858395811,-153.60140027832085,left
254515.879,1.3064791923134949,1.9509113320219305,15.913429664184497,33.03231022778303,732.2908009952029,left
254515.884,0.7141830982031394,0.2628077109915893,16.04734336376756,-22.477363159592773,290.9160928880698,left
254515.871,0.0907705089036909,-1.405301282703725,15.070698880151022,-81.02296492230651,-580.8636332062633,left
254515.875,-0.5352014318893673,-2.955845037122565,13.259071694617097,-120.71270462166338,-429.8989610637424,left
254515.878,-1.1416769088764809,-4.310939845908735,10.863823739923523,-132.5839584002446,463.3576034412974,left
254515.882,-1.71432320346985,-5.417532858576647,8.081249781849905,-118.36510004102902,466.2199844115576,left
254515.886,-2.235453038930506,-6.230195922036188,5.088966615432315,-80.6037607123553,-453.8776825155199,left
254515.89,-2.684178343835252,-6.713119614474796,2.038933926203575,-25.58004163564316,-378.0266864032845,left
254515.893,-3.047885283978033,-6.860756403443853,-0.9892231476708012,30.81428537462421,349.7590695862044,left
254515.897,-3.325561505167954,-6.70239639843668,-3.983318762270101,70.93827228794656,300.97833557472046,left
254515.901,-3.520446125259116,-6.286647570804243,-6.93744503903603,88.17476098570071,-166.14012001614805,left
254515.904,-3.6361455147712953,-5.671303708016278,-9.808925105464894,87.52586845822802,-258.2379397772877,left
254515.908,-3.6812796012823497,-4.927588370589037,-12.520765077180531,76.14168573494052,9.04988904137723,left
254515.912,-3.671458988410902,-4.139115211722356,-14.959925730076083,58.69047742301159,310.36991617381216,left
254515.916,-3.6185402161140487,-3.378825050558436,-16.93266221336395,41.46585042252588,123.5564897218213,left
254515.919,-3.519825119480589,-2.6873961035793656,-18.14323662369477,31.285014447489534,-563.8959239740129,left
254515.923,-3.3658409883305787,-2.0857830298566764,-18.27623353843673,24.313687649609985,-242.22461054740384,left
254515.927,-3.154776458995824,-1.5997723369108492,-17.11112367202407,5.164864911774377,715.5637566304592,left
254515.931,-2.888762489575986,-1.2527123828449351,-14.545521291009976,-33.95440463533204,360.0154895880827,left
254515.934,-2.559682953892957,-1.0408448047511103,-10.56408388252814,-79.68179439045439,-573.0918903849821,left
254515.938,-2.1517683040110613,-0.9392955779690164,-5.275547083530619,-110.69046892329004,-487.0466084512644,left
254515.942,-1.657642522504715,-0.931711722074308,1.0098490755265304,-117.32885240705392,447.5110284311295,left
254515.947,-1.080334515686673,-1.0145441987484791,7.795436893721674,-100.79681434576231,528.3221072279664,left
254515.951,-0.4211576635920998,-1.1763808372258453,14.49880347443816,-62.91663797748637,-431.4183379039364,left
254515.955,0.3218523256784023,-1.3961022808965886,20.515640391317834,-8.762971749992483,-438.5529259866894,left
254515.959,1.1424639218612636,-1.6635684991694646,25.23355062030839,46.32147483164797,318.3983279403927,left
254515.963,2.021633129908763,-1.9872670461215045,28.08472516208649,83.7937065964633,338.75329889112083,left
254515.967,2.934936754602304,-2.3801187757496374,28.650596622924184,96.06738815987713,-104.28807224790673,left
254515.971,3.858639011525862,-2.847702272107579,26.74318455969319,89.11334759131849,-271.62668763091625,left
254515.975,4.766622323642147,-3.3926928467662982,22.42018772814596,72.52302545718325,-78.1664684915288,left
254515.979,5.627744908185444,-4.018602179714112,15.97581902234873,52.39017443999346,313.42859462352544,left
254515.982,6.415879309540083,-4.711982028011433,7.958403236245414,34.43267644951051,196.0110591763833,left
254515.986,7.121979892397296,-5.422919605200678,-0.8397311972236494,24.369205020990027,-553.1171258464364,left
254515.99,7.748077174560781,-6.079007270775554,-9.504232547641228,18.009079098561255,-289.07313517454816,left
254515.994,8.29284828601671,-6.614528933540235,-17.16744200535328,-0.2441114320660119,680.7273517328043,left
254515.998,8.7526857359928,-6.972195951321785,-23.097788061823515,-39.560544623644574,337.59927285768015,left
254516.002,9.131476549703995,-7.089688754430116,-26.734600909395947,-89.00666191448428,-527.3937102091354,left
254516.006,9.43684748961463,-6.909892245520693,-27.762504187436384,-127.3345571877297,-296.29908698774955,left
254516.01,9.668579256174665,-6.403835337666143,-26.18738343933212,-139.2984423693862,395.2510575359306,left
254516.014,9.82025377330128,-5.56900204083812,-22.31390886109027,-118.17350214558098,278.0486109228672,left
254516.017,9.891170747650806,-4.408967462325544,-16.647757525750528,-62.92103302846543,-358.0011237435808,left
254516.021,9.88821662824624,-2.930545376936331,-9.826420016385166,16.249984049327317,-367.0848932375978,left
254516.009,9.815505763537896,-1.161734058802144,-2.5919021816163537,93.51172336655794,230.65753806342133,left
254516.013,9.66957286224628,0.8413592749721325,4.273022143468647,139.50011160441508,430.8710622800554,left
254516.017,9.447490000685644,3.011158065663905,10.06697377118416,141.33406739189246,-27.70291012056403,left
254516.02,9.15363745800995,5.282967508956991,14.270357124785397,107.97818422072136,-417.7622006086145,left
254516.024,8.793143094211533,7.586050315712162,16.563258554751805,57.21473861315853,-123.83390421677686,left
254516.028,8.36407769554388,9.833202998333544,16.817629683308535,4.3321646047603934,468.0405952691484,left
254516.031,7.865641586734957,11.938653855478922,15.138723363141915,-36.095467497868064,225.48815237377136,left
254516.035,7.311125019971561,13.843360262467264,11.896183954580462,-50.74625822997118,-603.3819219375882,left
254516.039,6.722467223156533,15.506865166684769,7.642059817237643,-40.31283926796574,-339.13078879106143,left
254516.042,6.114929528216666,16.881766405366402,2.9715822321005323,-23.979701476792226,629.4971744208999,left
254516.046,5.498885536117803,17.91857517122293,-1.5373820019760456,-20.63752204337514,462.3533500441449,left
254516.049,4.894753082805417,18.59299775023152,-5.324237275057025,-30.230404915098426,-505.9854445385293,left
254516.053,4.3326668525900764,18.905326951926945,-7.911843211845797,-40.93224199582277,-561.5525395325301,left
254516.057,3.8360422505174663,18.851493866280077,-9.028202904103866,-46.780281316143615,392.6685104931004,left
254516.06,3.4161325167642618,18.414259657049904,-8.64764559708978,-47.873509601881246,565.8056759986257,left
254516.064,3.082368452756165,17.582536097196737,-6.932062102822023,-40.29426848122493,-300.023504144288,left
254516.068,2.8461037337446817,16.358957184305698,-4.182369393441798,-18.631536388821548,-452.88205261039366,left
254516.071,2.710989161106152,14.744159566682333,-0.8332593203391937,13.280685660904862,159.01578519919352,left
254516.075,2.669150776934836,12.731831774083425,2.593920349824985,44.05404403078877,440.3250098731581,left
254516.079,2.71408916375091,10.332855594249096,5.616329023650499,67.62049866983584,4.5914608968081465,left
254516.098,2.8518003759000954,7.594819163322882,7.890809929867729,85.1791549698065,-631.4431268646885,left
254516.102,3.0917569695288507,4.584836974175518,9.203091891987984,92.4901128699262,-160.48545282648078,left
254516.107,3.433285308246865,1.3641478574697643,9.423619758297416,77.06206038896582,722.8190517861419,left
254516.111,3.871124682738876,-2.00356406481621,8.539999116640328,35.0176029673558,304.1331348383955,left
254516.115,4.409443918557172,-5.429897151942531,6.709299212037429,-18.30295018710181,-598.7309838985542,left
254516.119,5.058130892334939,-8.811586412146882,4.21061936027463,-62.33890035932234,-416.35770587035,left
254516.123,5.81751580036393,-12.060482964421544,1.3390667741392832,-88.3387808128607,494.0137121342833,left
254516.128,6.677634152606842,-15.107150507858506,-1.629612797700054,-96.0817379980362,438.5861540472432,left
254516.132,7.6295673130917905,-17.882928879203746,-4.416280176672944,-83.97554708956825,-443.9257101932537,left
254516.136,8.66567112816411,-20.321470261351248,-6.764365209480076,-52.87768749718244,-369.02301710205376,left
254516.14,9.768825754105716,-22.378857447639703,-8.507064804868918,-13.453926937298435,332.31777118270105,left
254516.144,10.911399995574032,-24.03559016825528,-9.576747802532566,20.598051726851764,364.240841250582,left
254516.149,12.067389689885005,-25.275125265766757,-9.947183847330852,44.80591657325932,-182.7895289697736,left
254516.153,13.218936753269706,-26.07282696856304,-9.603030398473573,62.2845106035064,-458.1301842792964,left
254516.157,14.348383620442103,-26.4106173288464,-8.576046251436628,71.8276779785837,34.88956581707194,left
254516.161,15.432131472859975,-26.28812606656768,-6.968311002741679,66.62930701680916,527.4535593523071,left
254516.166,16.450515234378578,-25.70578990289273,-4.900697760332368,46.379278334441416,111.48234426721592,left
254516.17,17.398941917991323,-24.64676790631649,-2.462596852324805,21.008761297024996,-590.9521945353392,left
254516.174,18.28044987116833,-23.09228808462421,0.2479579890392863,-2.225955552433618,-230.8551174432438,left
254516.178,19.091935205855894,-21.04767490930505,3.061029956843727,-26.04871780512884,624.1609597548445,left
254516.187,19.82804504572077,-18.5365717516204,5.761910770113338,-51.416273701333886,335.3806993073828,left
254516.192,20.49493776150417,-15.577902170467317,8.165094658855407,-68.02435838788686,-545.5038429455119,left
254516.197,21.10780937894626,-12.19157655017256,10.112204730127164,-65.72219310460032,-456.2494602593417,left
254516.201,21.675283707481224,-8.426379413756301,11.415790350453,-48.38292039002889,448.1801738222519,left
254516.206,22.19682027257122,-4.363401519995503,11.87317164882619,-27.17270595283952,509.732956747597,left
254516.211,22.67374591370803,-0.09452202715207,11.345649748875866,-6.392099103780002,-385.7643430301986,left
254516.216,23.110717696729928,4.282837375553724,9.788992256082912,14.961848467479786,-426.8177606263613,left
254516.22,23.505041210232445,8.650606092152476,7.224051473378374,33.58239260001472,283.9602509165567,left
254516.225,23.843846758749088,12.870029259673174,3.740017872728681,43.88247923928303,369.1759062172766,left
254516.23,24.11468842026617,16.805677935172525,-0.4516165971425724,47.10515163727721,-132.0597164356613,left
254516.235,24.312258792298785,20.342099659144047,-4.999954985151421,49.41078188838748,-436.044410615084,left
254516.239,24.43094072458185,23.375061769626548,-9.479290941784068,50.51566340823948,-22.315238212463125,left
254516.244,24.458050236351298,25.80391867356719,-13.458903745437372,42.58721847867038,525.5324772577233,left
254516.249,24.38359802621009,27.552306349793486,-16.50432221631081,23.32300355280088,170.19714268067395,left
254516.254,24.212996201109743,28.592092819723355,-18.17613642967685,1.2851096170053282,-615.4012550718331,left
254516.259,23.96020509326563,28.93107903438143,-18.12260178108972,-17.17728869586029,-317.32354677067485,left
254516.263,23.63193704358305,28.58437063892312,-16.199565523969994,-36.65164833443352,651.0436931306946,left
254516.268,23.22985350514487,27.577198599726763,-12.484297573504318,-60.3246541640156,434.3990184993184,left
254516.273,22.764903140998094,25.96809068580524,-7.21412343189732,-78.13695122091728,-555.0586220621597,left
254516.278,22.256011351441668,23.84336271633976,-0.7797400008393112,-77.45936917420032,-497.2535849426057,left
254516.25,21.714725094440944,21.2868622661016,6.240764464835445,-58.83117650931551,431.84862711233393,left
254516.253,21.142268794778985,18.37222407772481,13.130509839808502,-31.71523855645592,496.18689577937823,left
254516.256,20.54100874023572,15.180677413125466,19.16290212192389,-1.184785805677644,-338.8826693795439,left
254516.258,19.917473453924494,11.803816469059877,23.693013407179976,31.34078453272777,-437.27841498463033,left
254516.261,19.27207477969341,8.323363936414832,26.183962103118244,59.09984965500379,207.88587852259812,left
254516.264,18.59458196342844,4.801994724720367,26.252320170365408,72.49578936520241,412.7418119351952,left
254516.266,17.873922723160604,1.2998065495946776,23.76088612011818,70.4118399095793,-39.1803453133748,left
254516.269,17.10666249736183,-2.11191963828752,18.874518408728697,60.87200697303405,-458.9223492642672,left
254516.272,16.29096363546468,-5.362774950086786,12.01703403912802,48.87303014774304,-111.8025551021654,left
254516.274,15.418808844622207,-8.397983685433706,3.795165686343805,31.434737616873274,518.8822899482641,left
254516.277,14.484098108535456,-11.165218448255132,-5.02688188782967,7.968815481501939,219.29938233368895,left
254516.28,13.494887791149043,-13.59505278737455,-13.557221851582506,-13.988145861577625,-595.4599966652758,left
254516.282,12.46727979397921,-15.61444369810634,-20.904000006998533,-29.831835097257887,-303.944224730197,left
254516.285,11.410361751666596,-17.175467853165372,-26.3373348648611,-45.33290752155893,611.2679252091729,left
254516.288,10.326883115294002,-18.255383587167607,-29.35785253565397,-64.98350666106211,357.7340168481022,left
254516.29,9.224001141596272,-18.83851349159375,-29.695463624145574,-80.92249834789014,-492.362951194792,left
254516.293,8.11133948526594,-18.920065447993213,-27.340522595433026,-81.3767608918339,-338.37608304452453,left
254516.296,6.98959687052411,-18.52547733698589,-22.58562371829768,-63.71244159204699,360.39611468806856,left
254516.298,5.849617313154037,-17.709966249029108,-15.985621457307897,-32.88021044183341,289.3062685854253,left
254516.301,4.681176494566515,-16.540180860233857,-8.249220188040855,6.364368521153208,-270.716517854906,left
254516.332,3.475578551501706,-15.086485880559191,-0.1475297727198253,48.6340367911934,-244.9848804258319,left
254516.335,2.2200065017028243,-13.42944214469911,7.543259599791696,83.50196810591513,134.34967847218405,left
254516.339,0.8973925322448245,-11.656340459464449,14.120490142877802,100.08966320137304,315.92574845490725,left
254516.342,-0.500883633722242,-9.83597112256912,19.073776884309584,97.40465455345633,32.34307258453715,left
254516.345,-1.9654522880183896,-8.000840432684805,22.1568736190664,83.05361621825493,-600.478911665537,left
254516.349,-3.479009227190076,-6.165349013238511,23.33921703238381,59.10254361607925,-150.5624119344031,left
254516.352,-5.030419000161031,-4.351291141241354,22.72190482160036,18.918186557894835,759.5042619426719,left
254516.355,-6.609648191383703,-2.5796166431246066,20.53116879509016,-36.53203437677927,266.2324955342021,left
254516.359,-8.19449877611454,-0.8485517959193263,17.136410225047324,-89.15171153701547,-603.1192141013396,left
254516.362,-9.754989514837488,0.8565238640113375,12.9784228884291,-118.59972225899826,-411.3756591524661,left
254516.365,-11.26907892444056,2.533754306411632,8.451578233127682,-119.46035679591724,471.9142613154812,left
254516.369,-12.723486703782836,4.162780184750889,3.869834352274705,-97.13090433526956,463.5893583245743,left
254516.372,-14.102253151894253,5.724792088330623,-0.4985072171697481,-56.4646203162536,-460.8667453983648,left
254516.376,-15.386947668291072,7.202350387060692,-4.440065277054262,-4.217961598910287,-386.9279863524077,left
254516.379,-16.56830742866688,8.560004120155394,-7.844726727039545,44.860700633853945,365.6537936437006,left
254516.382,-17.647796621308082,9.74382656746304,-10.693587698414632,76.03223247258127,371.85345297906974,left
254516.386,-18.62563184378414,10.705099626804536,-12.980558030836118,87.19095356426116,-191.85388851476955,left
254516.389,-19.494959499136964,11.41266544016134,-14.668892006662665,86.02654542401724,-478.1918671320615,left
254516.392,-20.25120494272232,11.838345934554116,-15.72432827669778,76.13595905658323,37.7907631701468,left
254516.396,-20.899048107587227,11.946847034321404,-16.13986095499174,54.59229877571543,569.8836432119804,left
254516.412,-21.44217537467496,11.715688286972204,-15.887904528961585,23.84772449046581,99.09149527816028,left
254516.417,-21.871835896719254,11.15589004911258,-14.881476238034937,-4.968153342188918,-633.7831904925292,left
254516.422,-22.17498205805651,10.297065947629996,-13.036171659086213,-25.644007849889768,-228.4330017298309,left
254516.427,-22.348790417953065,9.161311279856369,-10.358523895579657,-43.7443003342111,652.7576771535737,left
254516.432,-22.396591796085048,7.770005635269365,-6.940000482782359,-63.16520507071103,346.2734196084611,left
254516.437,-22.313625632663847,6.167805234758195,-2.900573317939496,-75.27333444736934,-565.8384221321578,left
254516.442,-22.08894622262142,4.417318094292881,1.5962120648850668,-69.99545309910454,-439.3492029442333,left
254516.447,-21.719554340688664,2.57234038898115,6.2834437397015535,-49.96113309019185,460.5695471127469,left
254516.452,-21.211656483444795,0.6743259718062774,10.806202187717693,-25.026314874136865,438.72665930765936,left
254516.457,-20.569988580360537,-1.2300651772186004,14.801365499939036,0.0959247702994247,-386.6656868776757,left
254516.461,-19.797050674040648,-3.089019263497517,17.935006340114608,24.23624217459365,-356.11979262114926,left
254516.466,-18.9033796015821,-4.864593528606413,19.892733071764287,42.15537274802798,279.4813673611721,left
254516.471,-17.910820114991505,-6.53851116386047,20.40567782384499,47.81789106389407,307.1481943766618,left
254516.476,-16.84502967105191,-8.098473521632574,19.321855543926944,42.96974798744421,-131.48117344881132,left
254516.481,-15.73024493707591,-9.52849810257413,16.653519101648623,35.93500496234822,-271.1428309949671,left
254516.486,-14.592868235400395,-10.814854136059989,12.567050979634946,31.9550049831408,-30.93571551279308,left
254516.491,-13.463995458441229,-11.950075618268546,7.361514049645459,29.515831165007285,306.97495318702863,left
254516.496,-12.36943037550669,-12.9155843118487,1.4845883961909194,27.334289829965805,182.9626750421391,left
254516.501,-11.318056445214062,-13.663085698787956,-4.469326588836948,27.22225541503169,-540.1889575700442,left
254516.506,-10.308163551657804,-14.12898981519374,-9.861677975685229,24.865219800868537,-294.5533226004295,left
254516.49,-9.342090769987603,-14.263589734254824,-14.150075834254356,7.256705988946845,671.9296484864834,left
254516.494,-8.424135065722345,-14.03043445214519,-16.938997098334447,-31.0565161673501,394.72250232482327,left
254516.498,-7.547195699675219,-13.386155203720856,-17.965667865961905,-75.53172106968307,-526.8813373980657,left
254516.502,-6.695013183421644,-12.287964140975356,-17.141545962462278,-104.37547823995511,-503.9421525321383,left
254516.506,-5.85836490178658,-10.724692297828474,-14.63019895263654,-108.05235957231218,412.3464753927197,left
254516.51,-5.039491963130988,-8.725256450633776,-10.836918142112498,-89.17265908715378,487.43699543504255,left
254516.514,-4.243574870232243,-6.342745319097544,-6.311459893522061,-51.977942615783135,-368.5523451062238,left
254516.518,-3.476885046157455,-3.649007571646196,-1.6651761984506877,-1.7968947837771374,-280.6892912777849,left
254516.523,-2.7535068388768864,-0.7429232438911072,2.480955772898443,50.27006539598706,205.5967972687405,left
254516.527,-2.0956216773018803,2.253952654956662,5.577183594133089,91.3868127534913,218.06942835442925,left
254516.531,-1.5224579875221238,5.22198858639767,7.261407412772205,116.06695176847576,-16.49147295321316,left
254516.535,-1.04251026603679,8.061538550477042,7.429410382112414,125.39658848017524,-454.6413742144727,left
254516.539,-0.660906324649315,10.683612257082258,6.20274346754706,116.75881501775214,-92.37929113592256,left
254516.543,-0.3883447377594685,12.99764983541977,3.8644319758565673,83.08064008024814,621.9665551384977,left
254516.547,-0.2330919310115579,14.928565332698492,0.8501826515362303,26.88934920440632,217.59806753469456,left
254516.551,-0.1878068052743145,16.44124594157094,-2.260958425732487,-33.75785587514364,-609.391886794089,left
254516.555,-0.2350773816616323,17.530513071927935,-4.857504718898083,-80.70381464831344,-365.61858257349184,left
254516.559,-0.3629738335848674,18.19303606381901,-6.447790264424289,-109.56343160213784,580.0898401896013,left
254516.563,-0.5649714225183515,18.42684737600644,-6.721310440194655,-122.3156373998186,399.79204871053287,left
254516.567,-0.8294022613069671,18.2489072217672,-5.540295925162528,-116.32913096320692,-504.8034941708589,left
254516.572,-1.141564385247813,17.690012700382447,-2.9654146242341084,-89.6139024710046,-320.3959396090237,left
254516.575,-1.495271018165104,16.773507107997535,0.7057969285591412,-49.30248708264035,380.0773153679697,left
254516.578,-1.892711932840411,15.515246371832214,4.984688479961049,-5.867094485399577,317.3338940907898,left
254516.581,-2.3325642633715824,13.944180593107268,9.309350802696134,36.62679324207184,-269.62518974427365,left
254516.585,-2.80633984099527,12.10781429156799,13.12923397376336,76.79007298259076,-430.3687396733391,left
254516.588,-3.308203607604688,10.05382076097301,15.92778117446684,106.02542047167984,150.1078613799355,left
254516.591,-3.8407355897608766,7.819270029372925,17.261395255753396,111.7686203550564,483.9766026181418,left
254516.595,-4.406532541063417,5.444892044668203,16.85157345053191,91.42879174947822,4.555250171157735,left
254516.598,-4.999589281329152,2.989088841611516,14.653940033070516,56.02629406911662,-443.1916189300394,left
254516.601,-5.610989101511459,0.5162691618066184,10.835074343058348,18.023489100613624,-169.84057201573856,left
254516.605,-6.2382809899742,-1.9210459726935287,5.712505711608752,-17.398490106434245,456.0952946367639,left
254516.608,-6.879401035641547,-4.272791635671713,-0.2521616723830149,-45.79101993689733,306.845606748384,left
254516.611,-7.519780331546963,-6.470726467177639,-6.450258388702158,-58.487347252080006,-558.7134916656944,left
254516.615,-8.136602303968596,-8.438711912366193,-12.21766356519637,-53.25013281976096,-400.892628249938,left
254516.618,-8.71406093638942,-10.121899523783132,-16.975583534274033,-41.91083172823248,589.156843878049,left
254516.621,-9.243649163959224,-11.488602824086405,-20.288849196876157,-37.3657290276314,432.7305665535906,left
254516.625,-9.712558568802118,-12.51085162627245,-21.855185737145547,-38.76520382141152,-475.2903307271068,left
254516.628,-10.103997231211547,-13.16572264465098,-21.53389599976747,-37.017132762582,-380.8928148977716,left
254516.631,-10.40876485955026,-13.45559135287495,-19.403704494440653,-28.153526150596075,321.1972272112341,left
254516.634,-10.62852148784262,-13.412418115201683,-15.755858729901036,-13.939880582357958,299.0364079207375,left
254516.638,-10.768783858675562,-13.082983512425866,-11.019248846028338,4.954452328563041,-180.31460950524055,left
254516.642,-10.835774206509674,-12.52042732209434,-5.691868951990692,28.502681058203656,-239.38470252285575,left
254516.646,-10.841486060070649,-11.7897541928616,-0.3044013487959887,51.77237097551417,39.9201275302407,left
254516.649,-10.804984971080588,-10.966261728618722,4.633625924535369,66.78231260912666,324.6690214409606,left
254516.653,-10.740498350853333,-10.111275354426706,8.73576089808789,71.74879995536003,89.3440663507533,left
254516.657,-10.64655324776692,-9.25147961284559,11.809752189850126,71.21302099813845,-608.3504868131947,left
254516.661,-10.514454301546705,-8.393803578441101,13.81483674072357,63.32303943082659,-200.9415166217731,left
254516.664,-10.342585207273403,-7.550881041231909,14.779907789747336,36.94637427977982,739.8621012088992,left
254516.668,-10.132009103207508,-6.733727328045163,14.801408206116625,-11.158025727878504,329.0606148846714,left
254516.672,-9.87247021196615,-5.928495910472244,14.0756838002829,-64.77778669775577,-582.7237749497957,left
254516.676,-9.545852139210329,-5.10491096581904,12.84442775172294,-102.24014975883586,-467.1436315570775,left
254516.679,-9.142345356841648,-4.24679273659944,11.288934335235316,-114.85773465857088,474.0777531890132,left
254516.683,-8.661974241467487,-3.355910913336942,9.507676710555582,-104.40694619865344,500.19151234481205,left
254516.687,-8.102629932693059,-2.4317368000188937,7.568039876235694,-72.4176288620171,-454.7185310145809,left
254516.691,-7.45902791594518,-1.4703543450351266,5.515465874623122,-23.14144205287463,-407.9613009449532,left
254516.695,-6.7341867820638015,-0.4846865947922451,3.335478166879005,29.127786518209813,316.6127914087218,left
254516.698,-5.943757067697092,0.4891021362872784,0.9607431684909388,66.71169664462509,328.93464372876576,left
254516.702,-5.108533741357418,1.4068568737217615,-1.66237608986809,82.11787729383636,-102.02686525483612,left
254516.706,-4.248547745130425,2.2290700290084544,-4.519845974776426,80.36887804293693,-275.72800621347204,left
254516.71,-3.386185569289436,2.9176279644673127,-7.527958264375654,69.45867438391528,-67.00844575392469,left
